angle, ax, az, gy, dt
-0.3914, 1496, 16760, 9145, 0.0030
5.9174, -704, 13472, 14765, 0.0040
8.3052, 88, 12284, 12927, 0.0030
6.5052, 116, 14148, 13483, 0.0030
9.4205, -1488, 15972, 12979, 0.0040
11.3762, -972, 16124, 13129, 0.0030
23.6961, -10388, 17996, 11883, 0.0040
31.4162, -7728, 22068, -3746, 0.0040
28.9587, -6348, 13244, -7663, 0.0030
15.9390, 1968, 17376, -12992, 0.0040
-1.7878, 1788, 10432, -12940, 0.0030
-4.3250, 2796, 13740, -14117, 0.0040
-2.8758, 1672, 14144, -12520, 0.0040
-6.8631, 5236, 14736, -15137, 0.0030
-14.3424, 6008, 15032, -9683, 0.0040
-8.5969, 2548, 17704, -9825, 0.0030
-16.9218, 11768, 14808, -8388, 0.0040
-25.9417, 5592, 11156, 7593, 0.0030
-23.4371, 10828, 16240, -796, 0.0040
-9.0948, -516, 15936, 12640, 0.0040
3.3163, 2224, 13764, 12531, 0.0030
6.0798, -1772, 13824, 15205, 0.0040
7.2577, 1840, 15384, 12428, 0.0030
9.4963, -3472, 16480, 15104, 0.0030
13.8858, -520, 16296, 13712, 0.0040
12.0985, -2492, 17136, 12975, 0.0040
28.2434, -13352, 19564, 9576, 0.0030
27.0302, -2096, 18964, -2304, 0.0040
23.9770, -7632, 13948, -11721, 0.0030
19.2263, 916, 17600, -9463, 0.0040
1.6352, 1292, 11472, -14832, 0.0030
-3.9988, 3832, 15232, -13655, 0.0040
-4.6695, 1908, 14088, -12895, 0.0040
-7.1547, 5576, 16052, -15415, 0.0030
-11.7651, 5048, 16504, -10454, 0.0040
-8.0466, 3440, 16420, -10374, 0.0030
-16.8353, 9708, 14060, -9145, 0.0040
-27.3016, 6688, 10288, 975, 0.0040
-13.4101, 2160, 17260, 726, 0.0030
-9.4458, 4688, 9908, 11142, 0.0030
3.9414, -5256, 14968, 10310, 0.0040
6.5429, 5196, 14132, 14203, 0.0030
1.5557, -2132, 13060, 13731, 0.0040
20.6140, -5856, 18040, 11779, 0.0030
10.7502, 3000, 16304, 12733, 0.0040
12.8610, -6840, 16776, 12834, 0.0030
31.3530, -9760, 19484, 11085, 0.0040
29.1288, -5820, 17808, -2470, 0.0040
34.0347, -15360, 20392, -10520, 0.0030
15.3927, 4540, 13212, -9847, 0.0040
-1.3492, -732, 11276, -14830, 0.0040
5.6734, 1160, 13720, -16997, 0.0030
-13.7186, 7868, 11136, -9079, 0.0040
-16.5414, 2812, 15048, -12286, 0.0030
-6.2423, 4024, 15492, -11867, 0.0040
-12.6424, 7036, 16208, -8687, 0.0030
-20.4882, 8880, 15124, -6317, 0.0040
-26.8304, 8080, 10912, 5778, 0.0040
-25.3559, 8496, 16184, 1632, 0.0030
-4.5981, -1144, 13808, 14448, 0.0040
9.2731, 56, 15820, 12608, 0.0030
11.2341, -2120, 13884, 18181, 0.0030
15.2821, -1880, 13840, 14737, 0.0040
10.0684, 492, 15588, 15735, 0.0040
14.0645, -4692, 16596, 17001, 0.0030
30.0758, -13984, 23696, 4693, 0.0040
33.0879, -7148, 17648, 6410, 0.0030
33.8942, -13936, 21704, -13440, 0.0040
22.9699, -128, 14236, -5614, 0.0040
14.8441, -4576, 15464, -19365, 0.0030
9.2604, 2532, 13824, -14703, 0.0040
-14.3829, 6584, 11004, -15332, 0.0030
-13.2427, 1892, 13312, -15030, 0.0040
-11.9252, 7516, 14020, -13555, 0.0040
-9.9383, 1128, 15124, -13433, 0.0030
-8.0298, 7180, 15796, -11378, 0.0040
-31.3416, 12300, 9972, -7437, 0.0040
-26.8584, 4396, 15464, 2149, 0.0030
-27.4222, 16056, 12320, 6060, 0.0040
-11.5479, -4280, 15240, 10699, 0.0030
0.0892, 8396, 14852, 14506, 0.0040
-4.0964, -1912, 15172, 16597, 0.0030
16.2761, -4132, 20592, 11805, 0.0040
10.1007, 1412, 15396, 14876, 0.0040
9.1246, -2588, 15632, 15412, 0.0030
31.8026, -14108, 16712, 13063, 0.0040
22.7577, 2172, 15008, -4751, 0.0030
29.0297, -18636, 14052, 4140, 0.0040
5.4615, 17188, 11932, -10958, 0.0030
-10.4621, -7012, 17820, -7291, 0.0040
-6.5127, 11556, 10712, -13578, 0.0040
-31.4506, 5156, 9488, -4268, 0.0030
-10.6783, 1728, 17072, -8463, 0.0040
-6.6268, 5312, 14316, -6936, 0.0030
-14.4638, 6128, 15516, -5212, 0.0040
-22.1933, 10924, 15052, -52, 0.0040
-30.9057, 9684, 11816, 9010, 0.0030
-25.0300, 7984, 17556, 7795, 0.0040
-12.8592, 4240, 15664, 15700, 0.0030
2.2029, -1392, 14788, 17515, 0.0040
9.3141, 204, 12296, 16889, 0.0030
6.5777, -4, 12924, 18291, 0.0030
19.1243, -5292, 11908, 18758, 0.0040
19.8592, -408, 15340, 16702, 0.0030
21.7061, -9168, 17476, 17851, 0.0040
29.2449, -7432, 24384, 1195, 0.0030
30.8197, -15644, 25752, 2984, 0.0040
19.1935, 1868, 17624, -7431, 0.0040
17.9590, -8176, 14644, -12317, 0.0030
13.7359, 3312, 13036, -15463, 0.0040
-11.3589, 3808, 9936, -14301, 0.0030
-14.2547, 5012, 13692, -13522, 0.0040
-15.0018, 5540, 13464, -13951, 0.0040
-10.0923, 2648, 14368, -11156, 0.0030
-13.2919, 8316, 15084, -10504, 0.0040
-27.8841, 7636, 9116, 2464, 0.0040
-36.6191, 12896, 12184, -1294, 0.0030
-33.4079, 6572, 9780, 14831, 0.0040
-16.0887, 3316, 15224, 12031, 0.0030
-0.6116, 820, 15456, 17846, 0.0040
12.0885, -3356, 14528, 16695, 0.0030
15.7354, -940, 12796, 19691, 0.0040
7.2684, 972, 14036, 18238, 0.0030
10.1033, -2772, 15844, 17945, 0.0040
32.3760, -15632, 18256, 18754, 0.0030
36.7589, -7452, 21332, -900, 0.0040
32.3567, -9192, 14596, -315, 0.0040
26.6229, -2780, 20028, -6304, 0.0030
13.8635, -1632, 13320, -10396, 0.0040
10.0584, -144, 15628, -16754, 0.0030
1.7950, 2244, 13656, -17385, 0.0040
-8.2201, 4756, 13420, -16231, 0.0030
-11.6245, 3880, 13396, -16967, 0.0040
-11.3578, 5156, 15072, -15312, 0.0040
-8.2356, 2604, 14640, -14819, 0.0030
-17.8583, 11032, 14016, -12806, 0.0040
-26.7738, 6980, 13068, -4711, 0.0040
-20.1081, 6884, 14620, -2083, 0.0030
-28.8371, 8708, 8388, 12142, 0.0040
-25.6983, 5228, 15052, 7550, 0.0030
3.5339, -3364, 15540, 18053, 0.0040
11.4673, 1008, 16864, 13491, 0.0030
8.9838, -1848, 14580, 18845, 0.0040
16.3636, -3192, 16252, 17721, 0.0040
16.3013, -1904, 14816, 15143, 0.0030
23.9074, -9460, 19120, 17701, 0.0040
31.8045, -11584, 26700, 199, 0.0030
33.9748, -13720, 22612, -1674, 0.0040
26.1896, -2648, 18548, -7843, 0.0040
20.8622, -4920, 12936, -12521, 0.0030
20.6333, -2424, 17368, -17100, 0.0040
-9.0868, 6052, 7656, -19028, 0.0040
-14.8959, 1096, 16624, -18453, 0.0030
-8.1574, 5516, 11928, -20072, 0.0040
-14.8644, 4080, 13152, -16288, 0.0030
-9.5027, 3228, 12744, -16097, 0.0040
-16.8194, 8884, 14340, -15147, 0.0040
-21.4216, 5652, 12840, -6416, 0.0030
-14.6130, 5164, 15428, -3695, 0.0040
-14.0960, 3440, 8068, 9896, 0.0030
-13.1293, 4460, 14724, 5593, 0.0040
-2.9880, 740, 14336, 16350, 0.0030
5.5712, 20, 16320, 16796, 0.0040
9.9790, -1664, 16228, 16621, 0.0030
12.9797, -1960, 19052, 18709, 0.0040
10.9279, -480, 15884, 17514, 0.0030
17.0325, -6268, 19152, 17409, 0.0040
29.0261, -10832, 22276, 8028, 0.0030
20.2741, -352, 19600, 3741, 0.0040
14.3118, -3616, 14148, -6589, 0.0030
18.2421, -2684, 16684, -4568, 0.0040
18.6370, -4024, 14724, -13621, 0.0030
1.8869, 5696, 12776, -15626, 0.0040
-3.9986, -888, 13792, -15821, 0.0040
-11.7237, 10400, 12624, -20734, 0.0030
-20.7374, 3276, 12704, -11945, 0.0040
-5.3325, 2284, 14844, -13044, 0.0040
-11.3966, 7168, 14300, -14441, 0.0030
-24.2460, 8532, 12368, -7933, 0.0040
-12.7544, 1256, 18004, 888, 0.0040
-25.7585, 16344, 9072, 5300, 0.0030
-11.9118, -6376, 14736, 11052, 0.0040
4.0310, 9260, 16536, 12720, 0.0030
0.0975, -4176, 15124, 14198, 0.0040
21.5131, -4556, 18760, 9723, 0.0030
5.1698, 4348, 14044, 12585, 0.0040
9.8218, -6552, 15516, 12455, 0.0030
31.6345, -10288, 20636, 10075, 0.0040
28.3294, -6148, 20588, -2800, 0.0030
36.5201, -18692, 19876, -1969, 0.0040
15.8326, 7232, 15872, -10448, 0.0040
9.4159, -9476, 15972, -14747, 0.0030
8.8541, 7060, 14868, -17743, 0.0040
-30.0475, 8980, 8308, -10180, 0.0030
-23.1171, 3132, 15124, -12416, 0.0040
-17.3447, 7632, 10672, -11295, 0.0040
-23.7097, 6964, 15220, -9641, 0.0030
-26.1517, 9904, 11504, -2265, 0.0040
-16.6133, 2220, 21960, 2016, 0.0030
-16.8592, 9276, 10444, 10809, 0.0040
-6.4444, -4448, 17048, 15984, 0.0040
6.7234, 4444, 16164, 18710, 0.0030
8.1400, -4500, 14380, 18635, 0.0040
17.3766, -900, 16208, 15260, 0.0030
2.3788, 2920, 13044, 18613, 0.0040
20.1943, -15144, 18848, 16503, 0.0030
37.0063, -9392, 23856, 2535, 0.0040
31.2676, -10072, 19264, 3253, 0.0030
20.8360, -260, 16936, -5897, 0.0040
11.2831, -2372, 15428, -7574, 0.0030
16.4797, -3284, 16028, -16091, 0.0040
-9.6242, 8096, 8628, -15269, 0.0040
-16.9355, 820, 14784, -15690, 0.0030
-10.9722, 7228, 11924, -16214, 0.0040
-20.8303, 5576, 13168, -13050, 0.0030
-10.9018, 2936, 14424, -11582, 0.0040
-13.8960, 9032, 16376, -11761, 0.0040
-26.9688, 9860, 12668, -4665, 0.0030
-26.8306, 8060, 14536, 1739, 0.0040
-27.9445, 9416, 10964, 14291, 0.0040
-15.1347, 864, 13748, 11501, 0.0030
-0.1440, 3068, 16052, 19134, 0.0040
6.6994, -2696, 15364, 17622, 0.0030
16.3309, -2368, 15920, 18548, 0.0040
8.3481, 1588, 14952, 19819, 0.0030
12.2689, -4296, 14672, 17945, 0.0040
31.7933, -12872, 19804, 18210, 0.0030
36.9185, -12440, 24328, 909, 0.0040
26.7936, -3168, 13556, 1306, 0.0030
18.1889, -4028, 22752, -4622, 0.0040
7.4940, 1772, 12580, -6246, 0.0040
7.8632, -3772, 19316, -18264, 0.0030
6.7191, 2036, 11580, -17364, 0.0040
-8.5259, 5152, 14572, -16897, 0.0030
-15.7235, 5028, 11068, -15224, 0.0040
-12.7522, 3448, 14288, -15187, 0.0030
-8.1635, 3728, 13636, -14008, 0.0040
-23.9072, 13268, 13236, -10874, 0.0040
-27.1597, 5180, 12680, 141, 0.0030
-33.6984, 16316, 10016, -605, 0.0040
-35.4090, 4476, 9200, 13531, 0.0030
-20.5746, 7712, 13800, 13101, 0.0040
-4.3630, -1672, 15300, 18262, 0.0040
9.5168, 408, 16644, 15897, 0.0030
10.0352, -1844, 14308, 21176, 0.0030
14.0976, -1776, 15632, 19911, 0.0040
14.4223, -2216, 15832, 16757, 0.0040
21.2112, -6524, 17728, 20102, 0.0030
30.2185, -16348, 32767, -976, 0.0040
4.1958, 8988, 14644, 6738, 0.0030
4.6817, -11212, 21324, -9226, 0.0040
6.7406, 8648, 16884, -6607, 0.0030
-1.3561, -2876, 13908, -13940, 0.0040
-4.6131, 9292, 14128, -14993, 0.0040
-35.2036, 9228, 7788, -3571, 0.0030
-24.3556, 2972, 14196, -8759, 0.0040
-9.7464, 5028, 13400, -5853, 0.0030
-15.4299, 6232, 14500, -6554, 0.0040
-25.8017, 12924, 14640, -228, 0.0030
-27.7176, 7868, 15036, 11163, 0.0040
-18.3988, 7544, 17700, 12391, 0.0030
5.8135, -5524, 14752, 20271, 0.0040
10.4351, 3496, 13872, 19449, 0.0040
6.4805, -2008, 8912, 23517, 0.0030
16.2787, -1544, 16124, 18842, 0.0040
4.7038, 2284, 12452, 20929, 0.0030
26.8463, -20600, 17492, 21845, 0.0040
41.3263, -8256, 24044, 3862, 0.0030
36.6989, -18724, 21564, 3277, 0.0040
29.3660, -1484, 19316, -931, 0.0030
20.7232, -7452, 16668, -10255, 0.0040
25.6659, -5376, 20460, -15411, 0.0040
3.5870, 4696, 12912, -17420, 0.0030
-8.3422, 1912, 11940, -16695, 0.0040
-4.4908, 3160, 14544, -18532, 0.0030
-9.6614, 4332, 12236, -14799, 0.0040
-12.2276, 3724, 11888, -13767, 0.0040
-15.6907, 6812, 13616, -12846, 0.0030
-30.8744, 11256, 10184, -10390, 0.0040
-24.3640, 3936, 15904, 1804, 0.0040
-26.4288, 14636, 11224, 9356, 0.0030
-14.0530, -2468, 13112, 8175, 0.0040
1.2285, 5940, 14588, 18320, 0.0030
4.7166, -4836, 15496, 18289, 0.0040
22.3248, -3880, 16628, 15067, 0.0030
12.7528, 540, 17920, 15432, 0.0040
13.7050, -4088, 15280, 17766, 0.0030
35.1913, -16348, 18640, 15251, 0.0040
32.4690, -2764, 15864, 1722, 0.0040
32.1596, -16500, 18800, -8069, 0.0030
27.3516, -176, 22264, -4446, 0.0040
18.1990, -6700, 15640, -17953, 0.0030
19.9260, -1420, 18444, -20941, 0.0040
-2.1150, 4956, 13080, -18109, 0.0040
-10.9211, 3260, 13692, -19860, 0.0030
-16.6839, 7412, 11712, -16427, 0.0040
-12.8681, 1428, 14292, -16696, 0.0040
-4.5805, 4012, 14072, -14835, 0.0030
-25.2474, 13708, 12684, -10631, 0.0040
-43.3002, 10016, 7684, 5107, 0.0040
-40.4764, 10664, 11856, 3344, 0.0030
-14.2109, 28, 13184, 9998, 0.0040
0.8734, 2724, 12796, 12936, 0.0030
5.0652, -2280, 16024, 15456, 0.0040
11.3164, -128, 16536, 14761, 0.0030
11.4900, -2564, 17284, 15699, 0.0040
13.9017, -1700, 18496, 15453, 0.0030
19.3545, -6712, 19088, 14712, 0.0040
33.6480, -17080, 25304, 7432, 0.0030
26.3880, -2004, 20940, -5693, 0.0040
20.2728, -8380, 20468, -10245, 0.0040
10.0784, 4108, 15584, -14498, 0.0030
9.4791, -6784, 17368, -19211, 0.0040
-2.2423, 10644, 13600, -21680, 0.0030
-28.6917, 6160, 9980, -15173, 0.0040
-19.9009, 5120, 13696, -15212, 0.0040
-7.7497, 1896, 14388, -14731, 0.0030
-11.7932, 7952, 14596, -15296, 0.0040
-35.8033, 13028, 8840, -554, 0.0040
-33.3366, 6952, 15504, 1880, 0.0030
-9.2576, 1532, 10876, 10573, 0.0040
-5.5371, 4776, 15672, 12438, 0.0030
6.2405, -3528, 12872, 17557, 0.0040
16.9222, -1324, 17268, 13786, 0.0030
12.8488, -1944, 15424, 17465, 0.0040
12.1975, -1048, 19936, 17011, 0.0030
19.5614, -7440, 18464, 16290, 0.0040
38.4852, -18356, 21192, 11411, 0.0040
21.7035, 2668, 13736, -6038, 0.0030
18.0065, -13856, 20444, -9331, 0.0040
5.2393, 8196, 11188, -14509, 0.0040
-5.5770, -3564, 15960, -16624, 0.0030
-9.2632, 10780, 11344, -16442, 0.0040
-22.1552, 2524, 10644, -10228, 0.0030
-4.3566, 1920, 13484, -11070, 0.0040
-7.9842, 5260, 14048, -9899, 0.0040
-16.5238, 6380, 13468, -7508, 0.0030
-19.4145, 7696, 15420, -2758, 0.0040
-18.3910, 6980, 15992, 4877, 0.0030
-28.0282, 10280, 9856, 10832, 0.0040
-16.8562, 416, 16004, 16113, 0.0030
1.2974, 2432, 13760, 14962, 0.0040
10.5147, -4588, 15068, 16595, 0.0030
16.4475, -452, 14528, 16974, 0.0040
8.2751, -140, 13900, 17174, 0.0030
14.5594, -4604, 17932, 15348, 0.0040
27.1166, -9888, 20632, 15751, 0.0040
39.0509, -17048, 21360, 5950, 0.0030
33.2715, -3964, 15112, -5895, 0.0040
24.6741, -8840, 22128, -10771, 0.0030
3.8042, 5896, 11660, -13151, 0.0040
4.2457, -8148, 19164, -20498, 0.0040
-0.3433, 10088, 13932, -21764, 0.0030
-23.9318, 5164, 11412, -13714, 0.0040
-18.0479, 5692, 12656, -13774, 0.0040
-12.4790, 4060, 17208, -15402, 0.0030
-29.6953, 13720, 8324, -10235, 0.0040
-32.2395, 6052, 17852, 571, 0.0040
-32.4768, 18060, 10548, 7764, 0.0030
-19.1650, -1940, 14372, 7521, 0.0040
-7.7971, 10728, 14100, 20578, 0.0030
-1.6077, -5116, 14244, 17827, 0.0040
18.6143, -1120, 19268, 13992, 0.0030
8.3919, 188, 16184, 17080, 0.0040
12.4417, -3432, 17080, 16874, 0.0030
25.5723, -9972, 20724, 13743, 0.0040
33.4894, -12472, 23900, 823, 0.0030
32.9644, -10880, 23196, -2320, 0.0040
24.8985, -3844, 18472, -10319, 0.0040
19.9814, -3724, 13336, -16791, 0.0030
20.0145, -3136, 14660, -18734, 0.0040
-7.7502, 9716, 11716, -21168, 0.0040
-13.7013, -24, 15964, -21208, 0.0030
-8.6532, 8272, 14564, -20401, 0.0040
-15.6838, 3576, 14388, -16456, 0.0040
-9.6586, 4400, 13728, -17223, 0.0030
-18.1165, 9160, 15308, -15716, 0.0040
-31.4497, 11160, 11308, -9026, 0.0030
-26.9855, 5680, 13732, 1074, 0.0040
-19.5866, 5432, 9316, 7272, 0.0040
-13.9212, 2708, 13568, 7881, 0.0030
-3.9878, 2516, 13388, 16074, 0.0040
4.4604, -1572, 16808, 19690, 0.0030
12.2033, -1292, 15220, 15751, 0.0040
15.2830, -3816, 18688, 17991, 0.0030
13.3978, -324, 17904, 17251, 0.0040
19.1008, -8712, 20548, 16699, 0.0030
38.0350, -16788, 20576, 7067, 0.0040
31.2482, -3344, 19208, -4303, 0.0030
22.3258, -7632, 19024, -9342, 0.0040
6.8602, 5088, 13448, -14223, 0.0040
6.9474, -7376, 18104, -18413, 0.0030
-5.2896, 10916, 10916, -20816, 0.0040
-23.1007, 3300, 13688, -13995, 0.0030
-17.1545, 8120, 12364, -14593, 0.0040
-17.9952, 4120, 15252, -14442, 0.0040
-25.0023, 13100, 12044, -11401, 0.0040
-31.1279, 7544, 14264, 3144, 0.0030
-35.9871, 18632, 11880, 403, 0.0040
-18.8882, -1716, 16000, 12134, 0.0030
-12.4431, 11880, 11840, 17338, 0.0040
-5.9875, -5284, 15588, 19363, 0.0040
22.5296, -4132, 19180, 13308, 0.0030
10.6752, 1124, 13052, 17329, 0.0040
8.4982, -2344, 17360, 18362, 0.0030
29.7679, -17724, 22892, 12962, 0.0040
33.1517, -5380, 20136, -2885, 0.0040
37.7731, -23436, 21504, -3628, 0.0030
21.7837, 4356, 14408, -9475, 0.0040
14.8045, -8600, 12820, -19230, 0.0030
13.7686, 5960, 17700, -18926, 0.0040
-33.2259, 10728, 6132, -10596, 0.0040
-31.2985, 4460, 16748, -18317, 0.0030
-10.2638, 4244, 12996, -13713, 0.0040
-19.6131, 9604, 14424, -12154, 0.0040
-30.3664, 10328, 12372, -6666, 0.0030
-25.9986, 8228, 17472, -2322, 0.0040
-29.1314, 12560, 11860, 12398, 0.0040
-23.8169, 3112, 11688, 11121, 0.0030
-11.4058, 5588, 13752, 22193, 0.0040
-1.6084, -1116, 14144, 18833, 0.0030
8.3346, 532, 14236, 19277, 0.0040
11.1973, -2800, 15632, 22465, 0.0030
19.3751, -4068, 16032, 18529, 0.0040
17.4474, -1648, 15028, 18272, 0.0040
33.8663, -18656, 17276, 19166, 0.0030
34.7055, -3188, 20788, -7756, 0.0040
30.0352, -12456, 15812, 2076, 0.0040
24.4612, 596, 14092, -10719, 0.0030
12.9389, -5000, 17912, -11632, 0.0040
-0.5970, 5992, 10704, -21984, 0.0030
-12.9344, 2328, 14916, -18528, 0.0040
-16.1444, 8688, 12132, -18202, 0.0040
-19.2062, 3884, 14304, -16014, 0.0030
-17.0513, 9280, 15216, -15515, 0.0040
-36.8771, 13988, 9800, -7250, 0.0040
-25.8653, 3136, 18376, -6105, 0.0030
-26.2236, 15660, 10480, 9635, 0.0040
-23.1371, 824, 12268, 8575, 0.0030
-7.0988, 6184, 13596, 20479, 0.0040
-2.2096, -1400, 13808, 15067, 0.0030
14.2247, -2584, 17144, 15140, 0.0040
11.2993, 36, 17008, 17725, 0.0030
13.2786, -3488, 15688, 14973, 0.0040
24.1826, -6752, 16936, 15536, 0.0030
39.7065, -14420, 15128, 13494, 0.0040
39.8684, -9956, 23772, -10430, 0.0040
34.6386, -11780, 17660, -5894, 0.0030
10.7780, 6036, 13020, -14572, 0.0040
4.5621, -4996, 12588, -16839, 0.0040
-7.4520, 12984, 11368, -24089, 0.0030
-21.7115, 1436, 11684, -12345, 0.0040
-8.2270, 6108, 15172, -14660, 0.0040
-18.9801, 7536, 13844, -14344, 0.0030
-32.4972, 13272, 11508, -11045, 0.0040
-38.8679, 9664, 10832, 3766, 0.0040
-44.9004, 19272, 10456, 2141, 0.0030
-21.9059, -1048, 14988, 12110, 0.0040
-15.0537, 13968, 12488, 19375, 0.0030
-3.1545, -8484, 16260, 20228, 0.0040
22.7298, -1036, 16660, 14847, 0.0040
10.2684, -764, 15528, 18704, 0.0030
12.8394, -2588, 17144, 18706, 0.0040
28.8207, -15352, 22024, 14302, 0.0030
35.3287, -8920, 21860, -1182, 0.0040
42.2646, -17820, 15420, -1854, 0.0040
27.9331, 1556, 14008, -7251, 0.0030
14.5613, -5004, 11876, -17233, 0.0040
22.6623, -2436, 13480, -18045, 0.0040
-16.4945, 11736, 8040, -17675, 0.0030
-24.4147, 1516, 15452, -17832, 0.0040
-16.4724, 9660, 11680, -16846, 0.0040
-18.3052, 2500, 15000, -15244, 0.0030
-11.3171, 6912, 14340, -12922, 0.0040
-29.2962, 12172, 11992, -11190, 0.0040
-36.5033, 10068, 11772, 36, 0.0030
-31.4299, 10212, 14164, 5812, 0.0040
-13.5904, 892, 10032, 9863, 0.0030
-6.2741, 4956, 12616, 15403, 0.0040
-2.9153, -296, 11736, 18373, 0.0030
7.7512, 40, 17540, 15969, 0.0040
14.9588, -4152, 14648, 19908, 0.0030
15.1050, -36, 15592, 16956, 0.0040
14.4447, -4096, 15764, 17226, 0.0030
36.8093, -18160, 18204, 14656, 0.0040
43.7417, -11584, 21056, 36, 0.0030
42.8365, -10996, 11492, -5850, 0.0040
35.7399, -4968, 18664, -9289, 0.0040
10.7477, 1152, 10808, -15123, 0.0030
0.8188, 1512, 18664, -19967, 0.0040
-14.5872, 7028, 9388, -18541, 0.0030
-23.0348, 5188, 13096, -17166, 0.0040
-18.5743, 6816, 12888, -14712, 0.0040
-14.8120, 3640, 14308, -14645, 0.0030
-27.0778, 15368, 11820, -13692, 0.0040
-38.3762, 9480, 12452, 2779, 0.0040
-32.5507, 9284, 10580, 3133, 0.0030
-17.9052, 1760, 12268, 8515, 0.0040
-19.8231, 9912, 9772, 16643, 0.0030
-11.1375, -2216, 14208, 19904, 0.0040
11.2462, 244, 19892, 19428, 0.0030
15.8505, -5680, 17424, 20511, 0.0040
20.7943, -2688, 16592, 18655, 0.0030
23.0847, -7944, 19016, 19292, 0.0040
35.7394, -14860, 21552, 11556, 0.0040
31.5717, -6460, 24244, -186, 0.0030
25.2059, -7156, 17368, -6357, 0.0040
23.0151, -4032, 21168, -11079, 0.0030
24.6133, -7004, 14428, -16504, 0.0040
-5.5362, 9960, 8616, -20803, 0.0040
-15.9560, -1496, 17000, -20933, 0.0030
-17.3095, 12444, 9780, -21135, 0.0040
-28.7945, 4264, 13168, -15605, 0.0040
-5.1371, 1116, 13352, -16813, 0.0030
-16.2483, 12212, 14484, -16597, 0.0040
-32.6464, 6740, 8656, -1528, 0.0040
-34.9436, 11964, 11908, -4228, 0.0030
-16.2874, 196, 12524, 8555, 0.0040
-8.7444, 8388, 14328, 8968, 0.0030
-7.7668, -184, 14096, 18900, 0.0040
9.9175, -1736, 20372, 15714, 0.0030
19.2162, -5144, 14580, 15967, 0.0040
22.0047, -3556, 19272, 15416, 0.0030
19.7056, -3920, 14808, 16232, 0.0040
35.8882, -18940, 20460, 12565, 0.0040
44.3864, -14748, 23220, -4926, 0.0030
35.4570, -6952, 14580, -6089, 0.0040
23.0353, -3096, 22428, -13034, 0.0040
9.1862, 476, 13744, -18017, 0.0030
-1.9633, 3344, 13300, -23896, 0.0040
-15.7766, 6232, 11000, -21417, 0.0030
-23.3386, 5868, 10456, -21757, 0.0040
-24.6987, 7044, 11176, -17077, 0.0040
-23.2112, 7240, 14492, -19311, 0.0030
-31.9762, 11912, 9996, -8899, 0.0040
-41.6059, 15496, 14904, -4135, 0.0040
-28.0588, 6324, 14672, 6428, 0.0030
-24.8546, 12004, 14280, 7305, 0.0040
-23.4023, 6012, 15896, 19933, 0.0030
-10.4945, 4828, 18392, 23056, 0.0040
8.8435, -6076, 18996, 22366, 0.0040
18.1366, -1204, 16980, 22788, 0.0030
15.5548, -3320, 14880, 22233, 0.0040
14.6381, -640, 16372, 22077, 0.0030
25.9273, -12572, 17820, 20673, 0.0040
39.4765, -13736, 24112, 5552, 0.0040
3.0997, 6632, 8792, 4326, 0.0030
2.1870, -11316, 21252, -1086, 0.0030
1.3801, 8800, 11120, -6202, 0.0040
-5.6530, -4156, 16388, -12737, 0.0030
-2.8782, 8580, 13436, -14374, 0.0040
-24.1158, 5808, 10764, -6020, 0.0040
-15.4569, 4052, 14600, -7346, 0.0030
-8.2558, 3936, 15896, -7384, 0.0040
-10.4209, 5488, 15200, -6859, 0.0030
-26.3221, 14144, 13704, -880, 0.0040
-28.2639, 6976, 15520, 10444, 0.0040
-25.9093, 12732, 14388, 12528, 0.0030
-8.3292, -2948, 15568, 18237, 0.0040
3.3104, 4232, 12772, 17235, 0.0030
0.9280, -1412, 13624, 19602, 0.0040
22.2543, -7156, 15836, 17352, 0.0030
15.6768, 1792, 14292, 16569, 0.0040
14.9298, -7592, 18028, 16743, 0.0030
38.6953, -12056, 14124, 13273, 0.0040
34.7136, -6180, 22640, -527, 0.0040
30.7983, -10036, 15296, -9717, 0.0030
25.1404, -1584, 21444, -9590, 0.0040
16.1846, -4296, 15336, -16933, 0.0040
10.8623, 1816, 16544, -19754, 0.0030
-4.1388, 3680, 14456, -19301, 0.0040
-15.0276, 6992, 13136, -20482, 0.0030
-22.0849, 7144, 13148, -15285, 0.0040
-12.9657, 2620, 15224, -16066, 0.0040
-14.0202, 8552, 14384, -15686, 0.0030
-43.8182, 20308, 7588, -11032, 0.0040
-30.3971, 1340, 17404, 5284, 0.0040
-22.1432, 9968, 7376, 7236, 0.0030
-15.5307, -2132, 13996, 10640, 0.0040
3.1677, 4016, 13744, 15465, 0.0030
2.5299, -2152, 16964, 15827, 0.0040
16.9126, -4092, 18384, 12297, 0.0030
11.4152, 1032, 15984, 13470, 0.0040
16.3722, -6768, 16396, 13740, 0.0030
37.2185, -16632, 21224, 10632, 0.0040
37.3104, -7604, 17864, -4423, 0.0040
37.3087, -10968, 13716, -11037, 0.0030
23.4970, 1136, 14696, -9273, 0.0040
4.8669, -284, 9436, -19446, 0.0040
